success,termination_reason,steps,total_time_s,path_length_m,straight_line_distance_m,extra_distance_ratio,normalized_time_ratio,final_goal_distance_m,min_person_distance_m,collision_steps,hazard_steps_lt_social_distance,hazard_time_ratio,hazard_ratio_given_social_presence,sidewalk_violation_steps,sidewalk_violation_ratio,mean_speed_mps,mean_abs_yaw_rate_radps,mean_abs_accel_mps2,mean_abs_jerk_mps3,seed,algorithm
False,collision,652,325.5,295.618,295.8,0.9994,1.0454,3.024,0.223,1,35,0.0537,0.0537,0,0.0,0.907,0.068,0.06,0.207,125,dwa
False,max_time,1801,900.0,126.19,295.8,0.4266,2.8905,169.939,0.83,0,0,0.0,0.0,0,0.0,0.14,0.036,0.003,0.006,126,dwa
False,collision,534,266.5,237.58,295.8,0.8032,0.8559,64.13,0.136,1,39,0.073,0.073,0,0.0,0.891,0.089,0.098,0.331,127,dwa
False,collision,475,237.0,208.23,295.8,0.704,0.7612,89.097,0.239,1,16,0.0337,0.0339,0,0.0,0.878,0.087,0.113,0.371,128,dwa
False,collision,120,59.5,55.09,295.8,0.1862,0.1911,241.075,0.143,1,10,0.0833,0.0833,0,0.0,0.921,0.055,0.039,0.096,129,dwa
False,collision,476,237.5,215.384,295.8,0.7281,0.7628,85.395,0.225,1,22,0.0462,0.0462,0,0.0,0.906,0.074,0.065,0.218,130,dwa
False,collision,506,252.5,224.567,295.8,0.7592,0.8109,72.7,0.356,1,30,0.0593,0.0593,0,0.0,0.888,0.085,0.066,0.226,131,dwa
False,collision,610,304.5,278.487,295.8,0.9415,0.9779,22.491,0.346,1,16,0.0262,0.0265,0,0.0,0.914,0.078,0.048,0.137,132,dwa
False,collision,460,229.5,208.27,295.8,0.7041,0.7371,88.321,0.097,1,19,0.0413,0.042,0,0.0,0.906,0.053,0.039,0.128,133,dwa
False,collision,480,239.5,218.35,295.8,0.7382,0.7692,78.362,0.218,1,28,0.0583,0.0587,0,0.0,0.911,0.052,0.041,0.112,134,dwa
False,collision,456,227.5,207.559,295.8,0.7017,0.7306,89.322,0.225,1,16,0.0351,0.0355,0,0.0,0.911,0.063,0.039,0.123,135,dwa
False,collision,457,228.0,207.64,295.8,0.702,0.7323,88.7,0.265,1,20,0.0438,0.0438,0,0.0,0.91,0.05,0.034,0.097,136,dwa
False,collision,454,226.5,205.45,295.8,0.6946,0.7274,91.032,0.113,1,15,0.033,0.0333,0,0.0,0.906,0.07,0.082,0.296,137,dwa
False,collision,512,255.5,225.083,295.8,0.7609,0.8206,79.394,0.285,1,16,0.0312,0.0317,0,0.0,0.88,0.14,0.09,0.304,138,dwa
False,collision,451,225.0,209.49,295.8,0.7082,0.7226,86.765,0.219,1,12,0.0266,0.0266,0,0.0,0.93,0.043,0.011,0.026,139,dwa
False,collision,452,225.5,209.2,295.8,0.7072,0.7242,87.205,0.217,1,8,0.0177,0.0183,0,0.0,0.927,0.046,0.015,0.048,140,dwa
False,collision,486,242.5,209.38,295.8,0.7078,0.7788,87.159,0.196,1,19,0.0391,0.0409,0,0.0,0.862,0.045,0.084,0.299,141,dwa
False,collision,483,241.0,220.635,295.8,0.7459,0.774,81.012,0.241,1,14,0.029,0.0294,0,0.0,0.914,0.082,0.037,0.112,142,dwa
False,collision,491,245.0,218.357,295.8,0.7382,0.7868,81.873,0.223,1,27,0.055,0.055,0,0.0,0.89,0.104,0.097,0.32,143,dwa
False,collision,478,238.5,219.42,295.8,0.7418,0.766,77.443,0.368,1,10,0.0209,0.021,0,0.0,0.919,0.053,0.033,0.109,144,dwa
False,collision,476,237.5,214.478,295.8,0.7251,0.7628,82.615,0.321,1,18,0.0378,0.0427,0,0.0,0.902,0.064,0.052,0.184,145,dwa
False,collision,467,233.0,207.079,295.8,0.7001,0.7483,90.702,0.32,1,38,0.0814,0.0828,0,0.0,0.888,0.073,0.078,0.251,146,dwa
False,collision,547,273.0,239.899,295.8,0.811,0.8768,72.082,0.117,1,42,0.0768,0.0768,0,0.0,0.878,0.139,0.082,0.261,147,dwa
False,max_time,1801,900.0,141.72,295.8,0.4791,2.8905,155.519,0.464,0,30,0.0167,0.0167,0,0.0,0.158,0.041,0.011,0.038,148,dwa
False,collision,475,237.0,215.03,295.8,0.7269,0.7612,81.747,0.061,1,23,0.0484,0.0495,0,0.0,0.906,0.053,0.063,0.219,149,dwa
False,collision,528,263.5,235.714,295.8,0.7969,0.8463,68.188,0.336,1,26,0.0492,0.0492,0,0.0,0.894,0.115,0.077,0.229,150,dwa
False,collision,445,222.0,204.47,295.8,0.6912,0.713,92.616,0.293,1,24,0.0539,0.0539,0,0.0,0.92,0.054,0.022,0.065,151,dwa
False,collision,500,249.5,226.071,295.8,0.7643,0.8013,74.18,0.322,1,21,0.042,0.0422,0,0.0,0.905,0.087,0.052,0.162,152,dwa
False,collision,558,278.5,239.554,295.8,0.8099,0.8944,68.333,0.119,1,33,0.0591,0.0659,0,0.0,0.859,0.138,0.088,0.243,153,dwa
False,collision,446,222.5,204.75,295.8,0.6922,0.7146,91.692,0.317,1,13,0.0291,0.0291,0,0.0,0.919,0.048,0.031,0.099,154,dwa
False,collision,458,228.5,210.27,295.8,0.7109,0.7339,86.365,0.15,1,9,0.0197,0.0202,0,0.0,0.919,0.053,0.026,0.081,155,dwa
False,collision,451,225.0,208.64,295.8,0.7053,0.7226,87.738,0.094,1,9,0.02,0.022,0,0.0,0.926,0.043,0.024,0.081,156,dwa
False,collision,508,253.5,230.298,295.8,0.7786,0.8141,71.25,0.315,1,42,0.0827,0.084,0,0.0,0.907,0.068,0.065,0.21,157,dwa
False,collision,476,237.5,213.577,295.8,0.722,0.7628,85.869,0.157,1,31,0.0651,0.0677,0,0.0,0.898,0.082,0.061,0.193,158,dwa
False,collision,571,285.0,253.985,295.8,0.8586,0.9153,43.596,0.359,1,33,0.0578,0.0578,0,0.0,0.89,0.066,0.034,0.101,159,dwa
False,collision,478,238.5,219.01,295.8,0.7404,0.766,78.021,0.1,1,17,0.0356,0.0366,0,0.0,0.917,0.054,0.035,0.118,160,dwa
False,collision,455,227.0,207.99,295.8,0.7031,0.729,88.771,0.291,1,21,0.0462,0.0462,0,0.0,0.915,0.052,0.033,0.104,161,dwa
False,collision,460,229.5,208.558,295.8,0.7051,0.7371,93.158,0.328,1,12,0.0261,0.0264,0,0.0,0.908,0.103,0.054,0.177,162,dwa
False,collision,644,321.5,287.502,295.8,0.9719,1.0325,15.09,0.187,1,38,0.059,0.0608,0,0.0,0.894,0.092,0.072,0.223,163,dwa
False,collision,471,235.0,214.68,295.8,0.7258,0.7547,85.783,0.227,1,25,0.0531,0.0531,0,0.0,0.912,0.066,0.047,0.161,164,dwa
