success,termination_reason,steps,total_time_s,path_length_m,straight_line_distance_m,extra_distance_ratio,normalized_time_ratio,final_goal_distance_m,min_person_distance_m,collision_steps,hazard_steps_lt_social_distance,hazard_time_ratio,hazard_ratio_given_social_presence,sidewalk_violation_steps,sidewalk_violation_ratio,mean_speed_mps,mean_abs_yaw_rate_radps,mean_abs_accel_mps2,mean_abs_jerk_mps3,algorithm,seed
False,collision,105,52.0,59.0,295.85,0.1994,0.2109,236.85,0.373,1,43,0.4095,0.4095,0,0.0,1.127,0.0,0.102,0.33,orca,57
False,collision,440,219.5,251.43,295.85,0.8499,0.8903,53.748,0.319,1,77,0.175,0.175,0,0.0,1.145,0.151,0.086,0.29,orca,58
False,max_time,841,420.0,112.15,295.85,0.3791,1.7036,184.063,0.611,0,7,0.0083,0.0083,0,0.0,0.267,0.008,0.01,0.031,orca,59
False,collision,413,206.0,237.553,295.85,0.803,0.8356,66.806,0.287,1,57,0.138,0.138,0,0.0,1.152,0.158,0.073,0.236,orca,60
True,goal_reached,557,278.0,303.749,295.85,1.0267,1.1276,0.132,0.426,0,171,0.307,0.3081,0,0.0,1.092,0.14,0.106,0.352,orca,61
True,goal_reached,521,260.0,303.3,295.85,1.0252,1.0546,0.197,0.526,0,19,0.0365,0.0365,0,0.0,1.165,0.159,0.062,0.2,orca,62
False,collision,82,40.5,45.75,295.85,0.1546,0.1643,250.1,0.396,1,34,0.4146,0.4146,0,0.0,1.12,0.0,0.081,0.245,orca,63
False,collision,359,179.0,208.409,295.85,0.7044,0.726,91.576,0.268,1,5,0.0139,0.0139,0,0.0,1.162,0.1,0.026,0.073,orca,64
False,collision,82,40.5,44.15,295.85,0.1492,0.1643,251.7,0.388,1,52,0.6341,0.6341,0,0.0,1.08,0.0,0.111,0.365,orca,65
False,collision,129,64.0,70.15,295.85,0.2371,0.2596,225.7,0.36,1,93,0.7209,0.7209,0,0.0,1.09,0.0,0.183,0.683,orca,66
False,collision,70,34.5,37.6,295.85,0.1271,0.1399,258.25,0.395,1,39,0.5571,0.5571,0,0.0,1.079,0.0,0.113,0.347,orca,67
False,collision,140,69.5,82.55,295.85,0.279,0.2819,213.378,0.286,1,25,0.1786,0.1786,0,0.0,1.181,0.005,0.03,0.072,orca,68
True,goal_reached,517,258.0,302.635,295.85,1.0229,1.0465,0.155,0.583,0,23,0.0445,0.045,0,0.0,1.171,0.134,0.053,0.181,orca,69
True,goal_reached,600,299.5,310.159,295.85,1.0484,1.2148,0.235,0.445,0,206,0.3433,0.3433,0,0.0,1.035,0.197,0.114,0.393,orca,70
True,goal_reached,534,266.5,317.301,295.85,1.0725,1.081,0.243,0.767,0,3,0.0056,0.0056,0,0.0,1.189,0.173,0.025,0.083,orca,71
False,collision,69,34.0,35.0,295.85,0.1183,0.1379,260.85,0.389,1,44,0.6377,0.6377,0,0.0,1.019,0.0,0.109,0.34,orca,72
False,collision,51,25.0,28.75,295.85,0.0972,0.1014,267.1,0.38,1,19,0.3725,0.3725,0,0.0,1.133,0.0,0.116,0.351,orca,73
False,collision,375,187.0,212.992,295.85,0.7199,0.7585,85.757,0.379,1,57,0.152,0.152,0,0.0,1.137,0.094,0.048,0.172,orca,74
False,collision,463,231.0,268.485,295.85,0.9075,0.937,35.895,0.368,1,26,0.0562,0.0562,0,0.0,1.162,0.161,0.062,0.211,orca,75
True,goal_reached,542,270.5,310.228,295.85,1.0486,1.0972,0.119,0.526,0,29,0.0535,0.0538,0,0.0,1.146,0.217,0.085,0.282,orca,76
True,goal_reached,522,260.5,303.45,295.85,1.0257,1.0566,0.094,0.517,0,42,0.0805,0.089,0,0.0,1.163,0.154,0.076,0.259,orca,77
True,goal_reached,524,261.5,302.64,295.85,1.023,1.0607,0.004,0.524,0,41,0.0782,0.0806,0,0.0,1.156,0.132,0.078,0.264,orca,78
False,collision,82,40.5,41.6,295.85,0.1406,0.1643,254.446,0.398,1,51,0.622,0.622,0,0.0,1.018,0.061,0.18,0.635,orca,79
False,collision,113,56.0,64.75,295.85,0.2189,0.2271,231.154,0.398,1,56,0.4956,0.4956,0,0.0,1.149,0.017,0.098,0.335,orca,80
False,collision,45,22.0,24.45,295.85,0.0826,0.0892,271.454,0.381,1,16,0.3556,0.3556,0,0.0,1.093,0.056,0.123,0.363,orca,81
False,collision,352,175.5,205.992,295.85,0.6963,0.7118,92.621,0.242,1,22,0.0625,0.0625,0,0.0,1.171,0.061,0.045,0.145,orca,82
False,collision,45,22.0,24.25,295.85,0.082,0.0892,271.6,0.387,1,20,0.4444,0.4444,0,0.0,1.084,0.0,0.086,0.214,orca,83
True,goal_reached,527,263.0,304.131,295.85,1.028,1.0668,0.114,0.495,0,38,0.0721,0.0721,0,0.0,1.155,0.166,0.073,0.242,orca,84
False,max_time,841,420.0,184.6,295.85,0.624,1.7036,111.735,0.656,0,20,0.0238,0.0238,0,0.0,0.439,0.013,0.02,0.068,orca,85
False,collision,133,66.0,65.2,295.85,0.2204,0.2677,230.755,0.392,1,82,0.6165,0.6165,0,0.0,0.983,0.038,0.111,0.4,orca,86
False,collision,148,73.5,84.15,295.85,0.2844,0.2981,211.759,0.389,1,53,0.3581,0.3581,0,0.0,1.139,0.017,0.061,0.205,orca,87
True,goal_reached,513,256.0,300.559,295.85,1.0159,1.0384,0.06,0.701,0,7,0.0136,0.015,0,0.0,1.173,0.108,0.034,0.103,orca,88
False,max_time,841,420.0,105.9,295.85,0.358,1.7036,190.416,0.532,0,58,0.069,0.0707,0,0.0,0.252,0.025,0.015,0.048,orca,89
False,collision,468,233.5,266.8,295.85,0.9018,0.9471,39.063,0.388,1,35,0.0748,0.0748,0,0.0,1.141,0.181,0.075,0.222,orca,90
False,max_time,841,420.0,143.7,295.85,0.4857,1.7036,153.142,0.52,0,48,0.0571,0.0596,0,0.0,0.342,0.024,0.017,0.056,orca,91
False,collision,108,53.5,63.55,295.85,0.2148,0.217,232.3,0.394,1,28,0.2593,0.2593,0,0.0,1.18,0.0,0.024,0.042,orca,92
False,collision,50,24.5,26.65,295.85,0.0901,0.0994,269.2,0.4,1,24,0.48,0.48,0,0.0,1.072,0.0,0.078,0.192,orca,93
False,collision,63,31.0,34.25,295.85,0.1158,0.1257,261.654,0.381,1,35,0.5556,0.5556,0,0.0,1.092,0.04,0.126,0.4,orca,94
True,goal_reached,527,263.0,302.15,295.85,1.0213,1.0668,0.127,0.539,0,123,0.2334,0.2334,0,0.0,1.147,0.141,0.104,0.36,orca,95
False,max_time,841,420.0,148.1,295.85,0.5006,1.7036,148.598,0.435,0,48,0.0571,0.0571,0,0.0,0.353,0.017,0.025,0.086,orca,96
False,collision,373,186.0,216.12,295.85,0.7305,0.7544,84.096,0.346,1,49,0.1314,0.1332,0,0.0,1.161,0.093,0.065,0.212,orca,97
False,max_time,841,420.0,170.442,295.85,0.5761,1.7036,126.112,0.598,0,7,0.0083,0.0086,0,0.0,0.406,0.015,0.013,0.036,orca,98
False,max_time,841,420.0,123.55,295.85,0.4176,1.7036,172.88,0.466,0,165,0.1962,0.1962,0,0.0,0.294,0.025,0.052,0.185,orca,99
False,collision,412,205.5,236.1,295.85,0.798,0.8335,64.165,0.188,1,58,0.1408,0.145,0,0.0,1.147,0.09,0.055,0.194,orca,100
