map,route,global_planner,task,global_plan_time_s,global_rrt_params,reactive_peds,robot_radius_m,robot_height_m,collision_radius_m,params_file,sfm_controlled_steps,sfm_capture_events,ped_affected_n,ped_delay_s_mean,ped_deflection_m_mean,ped_deflection_m_max,ped_personal_space_s_total,social_force_on_agents,social_force_on_robot,obstacle_force_on_robot,social_work,mode,algorithm,seed,success,termination_reason,sim_time_s,path_length_m,avg_speed_mps,min_pedestrian_distance_m,close_encounter_steps,planner_status_counts,planner_active_frac,collision,time_waiting_at_light_s,strict_sidewalk,walkable_clamped_steps,robot_as_person,num_legs,waypoints,goal_tol,global_plan_error
map4_london,default,rrt,t03,11.1,"{'step_m': 5.663261832280715, 'goal_bias': 0.2013229131370045, 'corridor_sample': 0.8486270444202428, 'lateral_jitter_m': 0.8, 'piece_buffer_m': 1.2, 'warea_buffer_m': 3.0, 'max_iters': 53010, 'restarts': 3, 'shortcut_iters': 400, 'snap_inset_m': 0.25}",sfm,0.25,1.0,0.42,configs/crowdnav_attngraph__g-rrt.json,7300,131,8,0.02,1.078,1.245,0.0,0.18,0.14,446.51,446.84,all,crowdnav_attngraph,4,True,goal,154.5,152.93,0.99,0.989,0,{'crowdnav_attngraph': 309},1.0,False,0.0,,0,False,5,"[[279.67, 135.8], [290.996072144135, 135.7043458958842], [295.1221381406545, 139.5835357563232], [296.3237412247819, 212.02634374957836], [290.69524746522757, 215.1404656010888], [234.39, 215.8]]",1.0,
map4_london,default,rrt,t03,14.2,"{'step_m': 5.663261832280715, 'goal_bias': 0.2013229131370045, 'corridor_sample': 0.8486270444202428, 'lateral_jitter_m': 0.8, 'piece_buffer_m': 1.2, 'warea_buffer_m': 3.0, 'max_iters': 53010, 'restarts': 3, 'shortcut_iters': 400, 'snap_inset_m': 0.25}",sfm,0.25,1.0,0.42,configs/crowdnav_attngraph__g-rrt.json,289129,1264,103,3.57,1.297,7.023,7.5,142.78,111.82,6912.73,7167.33,all,crowdnav_attngraph,5,True,goal,1057.0,288.04,0.273,0.517,26,{'crowdnav_attngraph': 2114},1.0,False,0.0,,0,False,7,"[[279.67, 135.8], [285.33225156540175, 135.69303369187728], [290.77660945846884, 137.25236101901734], [294.2722306605693, 140.1031266264977], [296.6960536205824, 194.89097246801177], [294.00561240596386, 217.25480491563107], [292.47397408792966, 216.24869135745644], [234.39, 215.8]]",1.0,
map4_london,default,rrt,t03,0.2,"{'step_m': 5.663261832280715, 'goal_bias': 0.2013229131370045, 'corridor_sample': 0.8486270444202428, 'lateral_jitter_m': 0.8, 'piece_buffer_m': 1.2, 'warea_buffer_m': 3.0, 'max_iters': 53010, 'restarts': 3, 'shortcut_iters': 400, 'snap_inset_m': 0.25}",sfm,0.25,1.0,0.42,configs/crowdnav_attngraph__g-rrt.json,23787,279,28,1.98,0.985,2.474,1.5,27.61,44.78,993.38,1065.76,all,crowdnav_attngraph,6,True,goal,255.5,180.89,0.708,0.948,0,{'crowdnav_attngraph': 511},1.0,False,47.0,,0,False,5,"[[279.67, 135.8], [301.5997267780545, 135.33772029541132], [305.3182361865158, 137.4365085889375], [303.62683709847187, 210.26202443155753], [301.1220357564531, 215.34124728726968], [234.39, 215.8]]",1.0,
map4_london,default,rrt,t03,0.1,"{'step_m': 5.663261832280715, 'goal_bias': 0.2013229131370045, 'corridor_sample': 0.8486270444202428, 'lateral_jitter_m': 0.8, 'piece_buffer_m': 1.2, 'warea_buffer_m': 3.0, 'max_iters': 53010, 'restarts': 3, 'shortcut_iters': 400, 'snap_inset_m': 0.25}",sfm,0.25,1.0,0.42,configs/crowdnav_attngraph__g-rrt.json,11291,163,15,0.13,0.436,1.173,0.0,4.62,4.29,537.82,546.72,all,crowdnav_attngraph,7,True,goal,198.0,174.87,0.883,1.212,0,{'crowdnav_attngraph': 396},1.0,False,21.0,,0,False,5,"[[279.67, 135.8], [306.60513908216564, 134.91254165869017], [303.9892983518877, 154.6217759305674], [303.1950238861995, 210.76786955364406], [299.6855567042928, 215.2126614137976], [234.39, 215.8]]",1.0,
map4_london,default,rrt,t03,13.5,"{'step_m': 5.663261832280715, 'goal_bias': 0.2013229131370045, 'corridor_sample': 0.8486270444202428, 'lateral_jitter_m': 0.8, 'piece_buffer_m': 1.2, 'warea_buffer_m': 3.0, 'max_iters': 53010, 'restarts': 3, 'shortcut_iters': 400, 'snap_inset_m': 0.25}",sfm,0.25,1.0,0.42,configs/crowdnav_attngraph__g-rrt.json,66362,635,93,2.27,1.188,6.714,2.0,108.77,84.7,3430.47,3623.94,all,crowdnav_attngraph,8,True,goal,490.5,214.47,0.437,0.707,78,{'crowdnav_attngraph': 981},1.0,False,49.5,,0,False,5,"[[279.67, 135.8], [296.6064659210133, 135.31151524783584], [295.4777177048939, 140.86115145623498], [296.85382512010074, 209.95300254654882], [289.6070925217458, 215.6288097340835], [234.39, 215.8]]",1.0,
map4_london,default,rrt,t03,3.0,"{'step_m': 5.663261832280715, 'goal_bias': 0.2013229131370045, 'corridor_sample': 0.8486270444202428, 'lateral_jitter_m': 0.8, 'piece_buffer_m': 1.2, 'warea_buffer_m': 3.0, 'max_iters': 53010, 'restarts': 3, 'shortcut_iters': 400, 'snap_inset_m': 0.25}",sfm,0.25,1.0,0.42,configs/crowdnav_attngraph__g-rrt.json,171140,848,87,15.01,1.128,4.757,61.0,267.86,142.91,452.35,863.12,all,crowdnav_attngraph,9,False,collision,839.5,180.42,0.215,0.419,100,{'crowdnav_attngraph': 1678},1.0,True,28.5,,0,False,6,"[[279.67, 135.8], [290.99636222733193, 135.7880408641477], [294.5684670127686, 140.18265142514485], [296.47895425331177, 179.55969187915315], [294.4640200700679, 217.76399231268553], [291.07283222112693, 215.29591481085626], [234.39, 215.8]]",1.0,
map4_london,default,rrt,t03,1.2,"{'step_m': 6.026018803404892, 'goal_bias': 0.17746480519808083, 'corridor_sample': 0.6488701016963148, 'lateral_jitter_m': 0.8, 'piece_buffer_m': 1.2, 'warea_buffer_m': 3.0, 'max_iters': 59463, 'restarts': 3, 'shortcut_iters': 400, 'snap_inset_m': 0.25}",sfm,0.25,1.0,0.42,configs/crowdnav_dsrnn__g-rrt.json,59397,850,39,0.97,0.653,5.386,5.5,27.31,26.06,1344.83,1398.19,all,crowdnav_dsrnn,1,True,goal,511.5,453.23,0.886,0.555,7,{'crowdnav_dsrnn': 1023},1.0,False,52.5,,0,False,9,"[[279.67, 135.8], [183.97675906946196, 136.56623180544815], [184.22291242293642, 142.58722102197748], [178.899687879001, 145.41143473092956], [136.85417800126396, 143.1725172819062], [77.13343283578212, 145.47692231209408], [74.13338553042759, 150.7030699166518], [74.47000935137059, 210.854796559783], [71.67450459910086, 216.19315359158847], [234.39, 215.8]]",1.0,
map4_london,default,rrt,t03,0.1,"{'step_m': 6.026018803404892, 'goal_bias': 0.17746480519808083, 'corridor_sample': 0.6488701016963148, 'lateral_jitter_m': 0.8, 'piece_buffer_m': 1.2, 'warea_buffer_m': 3.0, 'max_iters': 59463, 'restarts': 3, 'shortcut_iters': 400, 'snap_inset_m': 0.25}",sfm,0.25,1.0,0.42,configs/crowdnav_dsrnn__g-rrt.json,9703,157,1,0.0,0.305,0.305,0.0,0.0,0.0,586.16,586.16,all,crowdnav_dsrnn,10,True,goal,150.5,150.5,1.0,1.086,0,{'crowdnav_dsrnn': 301},1.0,False,0.0,,0,False,5,"[[279.67, 135.8], [294.3986205662019, 136.68928861773514], [296.28104942068853, 210.05308323069866], [291.9316714826818, 214.2239121856391], [286.24861871590076, 216.2278617531112], [234.39, 215.8]]",1.0,
map4_london,default,rrt,t03,12.2,"{'step_m': 6.026018803404892, 'goal_bias': 0.17746480519808083, 'corridor_sample': 0.6488701016963148, 'lateral_jitter_m': 0.8, 'piece_buffer_m': 1.2, 'warea_buffer_m': 3.0, 'max_iters': 59463, 'restarts': 3, 'shortcut_iters': 400, 'snap_inset_m': 0.25}",sfm,0.25,1.0,0.42,configs/crowdnav_dsrnn__g-rrt.json,10934,168,16,1.14,0.582,1.505,4.5,27.16,28.73,962.81,1018.7,all,crowdnav_dsrnn,2,True,goal,157.5,154.57,0.981,0.62,4,{'crowdnav_dsrnn': 315},1.0,False,0.0,,0,False,5,"[[279.67, 135.8], [291.6543356037488, 136.83739785828539], [294.2236011688002, 140.16182350009436], [295.53804619085247, 212.1446041922617], [290.53290592617157, 215.8855525269347], [234.39, 215.8]]",1.0,
map4_london,default,rrt,t03,10.6,"{'step_m': 6.026018803404892, 'goal_bias': 0.17746480519808083, 'corridor_sample': 0.6488701016963148, 'lateral_jitter_m': 0.8, 'piece_buffer_m': 1.2, 'warea_buffer_m': 3.0, 'max_iters': 59463, 'restarts': 3, 'shortcut_iters': 400, 'snap_inset_m': 0.25}",sfm,0.25,1.0,0.42,configs/crowdnav_dsrnn__g-rrt.json,15450,198,19,0.22,0.428,1.55,0.0,5.94,5.24,338.44,349.62,all,crowdnav_dsrnn,3,True,goal,189.0,153.49,0.812,1.036,0,{'crowdnav_dsrnn': 378},1.0,False,35.0,,0,False,7,"[[279.67, 135.8], [285.6570714780042, 135.11598411110666], [291.27795796292656, 137.28820365401805], [295.6299980014137, 141.45625477203404], [295.88180994379513, 207.65154047113268], [297.586799108209, 213.43132546438466], [288.2818688403839, 216.11742900341005], [234.39, 215.8]]",1.0,
map4_london,default,rrt,t03,0.9,"{'step_m': 6.026018803404892, 'goal_bias': 0.17746480519808083, 'corridor_sample': 0.6488701016963148, 'lateral_jitter_m': 0.8, 'piece_buffer_m': 1.2, 'warea_buffer_m': 3.0, 'max_iters': 59463, 'restarts': 3, 'shortcut_iters': 400, 'snap_inset_m': 0.25}",sfm,0.25,1.0,0.42,configs/crowdnav_dsrnn__g-rrt.json,7547,135,7,0.07,1.098,1.382,0.0,0.94,0.83,635.79,637.56,all,crowdnav_dsrnn,4,True,goal,156.5,155.95,0.996,0.719,2,{'crowdnav_dsrnn': 313},1.0,False,0.0,,0,False,4,"[[279.67, 135.8], [294.169400598192, 136.8181112941815], [296.2430313518486, 217.35131778715123], [290.45146008624425, 215.76329665801126], [234.39, 215.8]]",1.0,
map4_london,default,rrt,t03,7.3,"{'step_m': 6.026018803404892, 'goal_bias': 0.17746480519808083, 'corridor_sample': 0.6488701016963148, 'lateral_jitter_m': 0.8, 'piece_buffer_m': 1.2, 'warea_buffer_m': 3.0, 'max_iters': 59463, 'restarts': 3, 'shortcut_iters': 400, 'snap_inset_m': 0.25}",sfm,0.25,1.0,0.42,configs/crowdnav_dsrnn__g-rrt.json,10005,130,6,0.08,0.942,1.264,0.0,1.14,1.76,370.45,373.35,all,crowdnav_dsrnn,5,True,goal,157.0,152.26,0.97,0.709,1,{'crowdnav_dsrnn': 314},1.0,False,4.5,,0,False,4,"[[279.67, 135.8], [295.3533986034242, 138.20343732312168], [296.6243755365026, 209.74313356126862], [289.7843725241573, 216.15933925398434], [234.39, 215.8]]",1.0,
map4_london,default,rrt,t03,0.1,"{'step_m': 6.026018803404892, 'goal_bias': 0.17746480519808083, 'corridor_sample': 0.6488701016963148, 'lateral_jitter_m': 0.8, 'piece_buffer_m': 1.2, 'warea_buffer_m': 3.0, 'max_iters': 59463, 'restarts': 3, 'shortcut_iters': 400, 'snap_inset_m': 0.25}",sfm,0.25,1.0,0.42,configs/crowdnav_dsrnn__g-rrt.json,22244,267,31,1.5,1.11,3.813,1.0,19.95,31.95,590.47,642.37,all,crowdnav_dsrnn,6,True,goal,245.0,170.19,0.695,0.731,3,{'crowdnav_dsrnn': 490},1.0,False,72.5,,0,False,5,"[[279.67, 135.8], [299.53902395265334, 134.97031670154115], [304.33418253201825, 138.61988610322848], [304.44430655675734, 210.39703129735628], [299.62266878104685, 214.41271045766615], [234.39, 215.8]]",1.0,
map4_london,default,rrt,t03,6.1,"{'step_m': 6.026018803404892, 'goal_bias': 0.17746480519808083, 'corridor_sample': 0.6488701016963148, 'lateral_jitter_m': 0.8, 'piece_buffer_m': 1.2, 'warea_buffer_m': 3.0, 'max_iters': 59463, 'restarts': 3, 'shortcut_iters': 400, 'snap_inset_m': 0.25}",sfm,0.25,1.0,0.42,configs/crowdnav_dsrnn__g-rrt.json,10065,148,12,0.36,0.484,1.55,5.0,12.36,12.98,442.36,467.71,all,crowdnav_dsrnn,7,True,goal,187.0,155.42,0.831,0.644,5,{'crowdnav_dsrnn': 374},1.0,False,30.0,,0,False,5,"[[279.67, 135.8], [291.65151937845565, 136.65289250085098], [295.2014093385246, 141.522305595916], [296.26265581073244, 213.57296773006016], [291.3499502738028, 215.22200827484272], [234.39, 215.8]]",1.0,
map4_london,default,rrt,t03,0.1,"{'step_m': 6.026018803404892, 'goal_bias': 0.17746480519808083, 'corridor_sample': 0.6488701016963148, 'lateral_jitter_m': 0.8, 'piece_buffer_m': 1.2, 'warea_buffer_m': 3.0, 'max_iters': 59463, 'restarts': 3, 'shortcut_iters': 400, 'snap_inset_m': 0.25}",sfm,0.25,1.0,0.42,configs/crowdnav_dsrnn__g-rrt.json,8887,131,10,1.02,1.292,1.55,0.0,17.32,14.31,441.04,472.67,all,crowdnav_dsrnn,8,True,goal,153.5,150.86,0.983,0.602,4,{'crowdnav_dsrnn': 307},1.0,False,0.0,,0,False,7,"[[279.67, 135.8], [291.6931279360817, 135.45469121104762], [294.2247952290017, 140.92310627731212], [296.0960412126892, 158.7203117524087], [296.1931732238457, 206.7640938879343], [293.6796693849451, 212.24088136517145], [289.18772726542915, 215.13765189378535], [234.39, 215.8]]",1.0,
map4_london,default,rrt,t03,0.1,"{'step_m': 6.026018803404892, 'goal_bias': 0.17746480519808083, 'corridor_sample': 0.6488701016963148, 'lateral_jitter_m': 0.8, 'piece_buffer_m': 1.2, 'warea_buffer_m': 3.0, 'max_iters': 59463, 'restarts': 3, 'shortcut_iters': 400, 'snap_inset_m': 0.25}",sfm,0.25,1.0,0.42,configs/crowdnav_dsrnn__g-rrt.json,12344,139,17,1.34,0.522,1.446,2.0,10.34,8.65,542.79,561.78,all,crowdnav_dsrnn,9,True,goal,192.0,161.51,0.841,0.75,1,{'crowdnav_dsrnn': 384},1.0,False,29.5,,0,False,4,"[[279.67, 135.8], [297.6985225224657, 136.49357037095984], [294.614706897258, 139.91020148886977], [297.059475934108, 215.17363331232085], [234.39, 215.8]]",1.0,
map4_london,default,rrt,t03,0.1,"{'step_m': 10.984722406459083, 'goal_bias': 0.06516235346435181, 'corridor_sample': 0.5717891330047273, 'lateral_jitter_m': 0.8, 'piece_buffer_m': 1.2, 'warea_buffer_m': 3.0, 'max_iters': 27811, 'restarts': 3, 'shortcut_iters': 400, 'snap_inset_m': 0.25}",sfm,0.25,1.0,0.42,configs/dijkstra__g-rrt.json,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,all,dijkstra,1,False,collision,4.0,3.5,0.875,0.399,2,{'path_found': 7},1.0,True,0.0,,0,False,5,"[[279.67, 135.8], [295.4271667306444, 137.3081299248205], [295.9004472120666, 203.1578839709082], [297.2981667451143, 214.0533190908977], [286.49360700758496, 216.03463562924378], [234.39, 215.8]]",1.0,
map4_london,default,rrt,t03,0.1,"{'step_m': 10.984722406459083, 'goal_bias': 0.06516235346435181, 'corridor_sample': 0.5717891330047273, 'lateral_jitter_m': 0.8, 'piece_buffer_m': 1.2, 'warea_buffer_m': 3.0, 'max_iters': 27811, 'restarts': 3, 'shortcut_iters': 400, 'snap_inset_m': 0.25}",sfm,0.25,1.0,0.42,configs/dijkstra__g-rrt.json,11005,173,4,1.33,0.246,0.356,0.0,11.1,3.57,853.47,868.14,all,dijkstra,10,True,goal,160.5,153.97,0.959,0.744,1,{'path_found': 321},1.0,False,6.5,,0,False,5,"[[279.67, 135.8], [290.62267191624136, 134.96148688612377], [294.7350528997816, 140.97612301766296], [295.11631142725827, 217.77370234203403], [294.44880753994045, 217.01732606797626], [234.39, 215.8]]",1.0,
map4_london,default,rrt,t03,7.7,"{'step_m': 10.984722406459083, 'goal_bias': 0.06516235346435181, 'corridor_sample': 0.5717891330047273, 'lateral_jitter_m': 0.8, 'piece_buffer_m': 1.2, 'warea_buffer_m': 3.0, 'max_iters': 27811, 'restarts': 3, 'shortcut_iters': 400, 'snap_inset_m': 0.25}",sfm,0.25,1.0,0.42,configs/dijkstra__g-rrt.json,5410,109,0,0.0,0.0,0.0,0.0,0.0,0.0,177.43,177.43,all,dijkstra,2,False,collision,109.0,97.5,0.894,0.405,6,{'path_found': 217},1.0,True,10.5,,0,False,5,"[[279.67, 135.8], [290.6393721985418, 135.21948306069274], [304.2904863018986, 150.63596175363898], [305.0536569797282, 216.3027223738145], [301.64027428232737, 215.39686109864593], [234.39, 215.8]]",1.0,
map4_london,default,rrt,t03,4.0,"{'step_m': 10.984722406459083, 'goal_bias': 0.06516235346435181, 'corridor_sample': 0.5717891330047273, 'lateral_jitter_m': 0.8, 'piece_buffer_m': 1.2, 'warea_buffer_m': 3.0, 'max_iters': 27811, 'restarts': 3, 'shortcut_iters': 400, 'snap_inset_m': 0.25}",sfm,0.25,1.0,0.42,configs/dijkstra__g-rrt.json,11531,162,19,0.11,0.247,0.55,0.5,5.15,5.67,360.09,370.91,all,dijkstra,3,True,goal,158.5,150.38,0.949,0.49,6,{'path_found': 317},1.0,False,8.0,,0,False,5,"[[279.67, 135.8], [290.61219301735434, 136.76568023585796], [295.37675378568946, 140.83356561891165], [296.2979341127406, 206.6900986497074], [292.5602543891852, 217.01937145233427], [234.39, 215.8]]",1.0,
map4_london,default,rrt,t03,8.1,"{'step_m': 10.984722406459083, 'goal_bias': 0.06516235346435181, 'corridor_sample': 0.5717891330047273, 'lateral_jitter_m': 0.8, 'piece_buffer_m': 1.2, 'warea_buffer_m': 3.0, 'max_iters': 27811, 'restarts': 3, 'shortcut_iters': 400, 'snap_inset_m': 0.25}",sfm,0.25,1.0,0.42,configs/dijkstra__g-rrt.json,7219,127,9,0.19,0.996,1.507,1.5,4.25,7.69,977.16,989.09,all,dijkstra,4,True,goal,150.5,150.5,1.0,0.623,4,{'path_found': 301},1.0,False,0.0,,0,False,4,"[[279.67, 135.8], [290.6311766038861, 135.0811580108363], [294.64623598258896, 141.2187149910058], [295.27632988245136, 214.49480086850087], [234.39, 215.8]]",1.0,
map4_london,default,rrt,t03,0.1,"{'step_m': 10.984722406459083, 'goal_bias': 0.06516235346435181, 'corridor_sample': 0.5717891330047273, 'lateral_jitter_m': 0.8, 'piece_buffer_m': 1.2, 'warea_buffer_m': 3.0, 'max_iters': 27811, 'restarts': 3, 'shortcut_iters': 400, 'snap_inset_m': 0.25}",sfm,0.25,1.0,0.42,configs/dijkstra__g-rrt.json,9443,125,6,0.37,0.644,1.264,0.0,4.63,2.12,439.98,446.73,all,dijkstra,5,True,goal,152.0,152.0,1.0,0.493,10,{'path_found': 304},1.0,False,0.0,,0,False,4,"[[279.67, 135.8], [295.04904665153333, 137.27113272063139], [296.961729034692, 212.0379592570757], [286.99267616108756, 216.6512131141969], [234.39, 215.8]]",1.0,
map4_london,default,rrt,t03,0.2,"{'step_m': 10.984722406459083, 'goal_bias': 0.06516235346435181, 'corridor_sample': 0.5717891330047273, 'lateral_jitter_m': 0.8, 'piece_buffer_m': 1.2, 'warea_buffer_m': 3.0, 'max_iters': 27811, 'restarts': 3, 'shortcut_iters': 400, 'snap_inset_m': 0.25}",sfm,0.25,1.0,0.42,configs/dijkstra__g-rrt.json,15055,186,16,1.45,1.144,4.953,6.0,30.22,36.83,509.53,576.58,all,dijkstra,6,True,goal,197.0,170.43,0.865,0.536,8,"{'no_path': 1, 'path_found': 393}",0.9975,False,26.0,,0,False,6,"[[279.67, 135.8], [300.5813655326205, 135.04771759376027], [305.89086243313466, 138.79965688441519], [304.6658738327185, 149.7158617778667], [303.3131497664203, 208.09081035424913], [302.402529047375, 215.50189232437705], [234.39, 215.8]]",1.0,
map4_london,default,rrt,t03,0.1,"{'step_m': 10.984722406459083, 'goal_bias': 0.06516235346435181, 'corridor_sample': 0.5717891330047273, 'lateral_jitter_m': 0.8, 'piece_buffer_m': 1.2, 'warea_buffer_m': 3.0, 'max_iters': 27811, 'restarts': 3, 'shortcut_iters': 400, 'snap_inset_m': 0.25}",sfm,0.25,1.0,0.42,configs/dijkstra__g-rrt.json,1225,34,0,0.0,0.0,0.0,0.0,0.0,0.0,476.57,476.57,all,dijkstra,7,False,collision,62.0,61.5,0.992,0.413,2,{'path_found': 123},1.0,True,0.0,,0,False,5,"[[279.67, 135.8], [290.6530412204967, 135.99217673073423], [295.3856097381359, 140.41884638057863], [295.6227687115884, 206.2387616950182], [294.4463420976192, 217.16030676743856], [234.39, 215.8]]",1.0,
map4_london,default,rrt,t03,3.9,"{'step_m': 10.984722406459083, 'goal_bias': 0.06516235346435181, 'corridor_sample': 0.5717891330047273, 'lateral_jitter_m': 0.8, 'piece_buffer_m': 1.2, 'warea_buffer_m': 3.0, 'max_iters': 27811, 'restarts': 3, 'shortcut_iters': 400, 'snap_inset_m': 0.25}",sfm,0.25,1.0,0.42,configs/dijkstra__g-rrt.json,14010,207,11,0.26,0.613,1.579,2.5,7.1,8.67,461.83,477.59,all,dijkstra,8,True,goal,197.5,171.45,0.868,0.511,8,{'path_found': 395},1.0,False,26.0,,0,False,5,"[[279.67, 135.8], [301.61245240597174, 135.07165792128362], [304.94981060663673, 137.5666609301886], [304.7764225740966, 214.19436955680956], [261.00066633374644, 216.07802873928625], [234.39, 215.8]]",1.0,
map4_london,default,rrt,t03,0.1,"{'step_m': 10.984722406459083, 'goal_bias': 0.06516235346435181, 'corridor_sample': 0.5717891330047273, 'lateral_jitter_m': 0.8, 'piece_buffer_m': 1.2, 'warea_buffer_m': 3.0, 'max_iters': 27811, 'restarts': 3, 'shortcut_iters': 400, 'snap_inset_m': 0.25}",sfm,0.25,1.0,0.42,configs/dijkstra__g-rrt.json,8384,109,9,0.66,0.515,1.182,4.0,12.98,16.41,198.29,227.68,all,dijkstra,9,True,goal,154.5,149.85,0.97,0.435,7,{'path_found': 309},1.0,False,4.5,,0,False,5,"[[279.67, 135.8], [290.65154654405694, 135.5358753179353], [296.9722712667273, 144.5198925333678], [296.7443303110698, 209.95734655883865], [287.84267408779885, 216.39354441391313], [234.39, 215.8]]",1.0,
map4_london,default,rrt,t03,0.2,"{'step_m': 11.609113983523171, 'goal_bias': 0.05456169578750947, 'corridor_sample': 0.7743816111598796, 'lateral_jitter_m': 0.8, 'piece_buffer_m': 1.2, 'warea_buffer_m': 3.0, 'max_iters': 34188, 'restarts': 3, 'shortcut_iters': 400, 'snap_inset_m': 0.25}",sfm,0.25,1.0,0.42,configs/dwa__g-rrt.json,4316,79,1,3.01,0.591,0.591,4.0,11.37,10.25,254.13,275.75,all,dwa,1,False,collision,110.5,96.5,0.873,0.171,8,{'dwa': 220},1.0,True,0.0,,0,False,6,"[[279.67, 135.8], [291.21260980094553, 137.0408410315385], [295.50729182903405, 141.19902882225338], [296.5131252051078, 175.95359742074226], [294.27386207658833, 217.3926121005761], [282.7238442090482, 216.22273401208295], [234.39, 215.8]]",1.0,
map4_london,default,rrt,t03,0.1,"{'step_m': 11.609113983523171, 'goal_bias': 0.05456169578750947, 'corridor_sample': 0.7743816111598796, 'lateral_jitter_m': 0.8, 'piece_buffer_m': 1.2, 'warea_buffer_m': 3.0, 'max_iters': 34188, 'restarts': 3, 'shortcut_iters': 400, 'snap_inset_m': 0.25}",sfm,0.25,1.0,0.42,configs/dwa__g-rrt.json,15504,232,10,1.05,0.405,1.25,1.0,20.81,7.52,627.1,655.43,all,dwa,10,True,goal,196.5,155.95,0.794,0.549,9,{'dwa': 393},1.0,False,27.0,,0,False,5,"[[279.67, 135.8], [291.2791135545293, 135.7968439775115], [294.6882756076594, 139.10180665123272], [295.72176098950393, 208.72232626893177], [298.99286246818986, 215.41240653284362], [234.39, 215.8]]",1.0,
map4_london,default,rrt,t03,4.4,"{'step_m': 11.609113983523171, 'goal_bias': 0.05456169578750947, 'corridor_sample': 0.7743816111598796, 'lateral_jitter_m': 0.8, 'piece_buffer_m': 1.2, 'warea_buffer_m': 3.0, 'max_iters': 34188, 'restarts': 3, 'shortcut_iters': 400, 'snap_inset_m': 0.25}",sfm,0.25,1.0,0.42,configs/dwa__g-rrt.json,11847,176,17,0.78,0.709,3.9,6.0,21.97,22.28,1028.55,1072.8,all,dwa,2,True,goal,164.5,153.54,0.933,0.421,7,{'dwa': 329},1.0,False,0.0,,0,False,4,"[[279.67, 135.8], [291.27556961157967, 136.08684747377734], [295.4730515733327, 138.94108260587686], [294.5249503228138, 217.23445060513106], [234.39, 215.8]]",1.0,
map4_london,default,rrt,t03,0.1,"{'step_m': 11.609113983523171, 'goal_bias': 0.05456169578750947, 'corridor_sample': 0.7743816111598796, 'lateral_jitter_m': 0.8, 'piece_buffer_m': 1.2, 'warea_buffer_m': 3.0, 'max_iters': 34188, 'restarts': 3, 'shortcut_iters': 400, 'snap_inset_m': 0.25}",sfm,0.25,1.0,0.42,configs/dwa__g-rrt.json,16196,206,20,0.38,0.466,1.55,3.0,15.87,16.36,621.53,653.76,all,dwa,3,True,goal,195.0,166.42,0.853,0.908,0,{'dwa': 390},1.0,False,15.0,,0,False,5,"[[279.67, 135.8], [291.27681418584825, 135.56893304514682], [298.0212022415285, 144.4564198602632], [303.61041173662966, 145.42974969072486], [305.0484355481929, 214.96154799177776], [234.39, 215.8]]",1.0,
map4_london,default,rrt,t03,8.5,"{'step_m': 11.609113983523171, 'goal_bias': 0.05456169578750947, 'corridor_sample': 0.7743816111598796, 'lateral_jitter_m': 0.8, 'piece_buffer_m': 1.2, 'warea_buffer_m': 3.0, 'max_iters': 34188, 'restarts': 3, 'shortcut_iters': 400, 'snap_inset_m': 0.25}",sfm,0.25,1.0,0.42,configs/dwa__g-rrt.json,7854,147,5,0.54,0.981,1.216,0.0,4.45,4.1,415.89,424.44,all,dwa,4,True,goal,162.5,151.65,0.933,0.604,3,{'dwa': 325},1.0,False,0.5,,0,False,4,"[[279.67, 135.8], [291.274203241032, 135.46236910204243], [297.29756011399934, 145.64175814669377], [295.0818150298305, 215.12927126277947], [234.39, 215.8]]",1.0,
map4_london,default,rrt,t03,24.6,"{'step_m': 11.609113983523171, 'goal_bias': 0.05456169578750947, 'corridor_sample': 0.7743816111598796, 'lateral_jitter_m': 0.8, 'piece_buffer_m': 1.2, 'warea_buffer_m': 3.0, 'max_iters': 34188, 'restarts': 3, 'shortcut_iters': 400, 'snap_inset_m': 0.25}",sfm,,,,configs/dwa__g-rrt.json,0,0,,,,,,,,,,all,dwa,5,False,global_plan_failed,0.0,0.0,0.0,,,,,False,0.0,,,,0,"[[279.67, 135.8], [234.39, 215.8]]",,"rrt: no path (279.67, 135.8) -> (234.39, 215.8) after 3 restarts (seed 5)"
map4_london,default,rrt,t03,4.4,"{'step_m': 11.609113983523171, 'goal_bias': 0.05456169578750947, 'corridor_sample': 0.7743816111598796, 'lateral_jitter_m': 0.8, 'piece_buffer_m': 1.2, 'warea_buffer_m': 3.0, 'max_iters': 34188, 'restarts': 3, 'shortcut_iters': 400, 'snap_inset_m': 0.25}",sfm,0.25,1.0,0.42,configs/dwa__g-rrt.json,11874,153,9,0.07,1.134,4.79,0.0,2.43,6.51,629.48,638.43,all,dwa,6,True,goal,166.5,152.16,0.914,0.549,3,{'dwa': 333},1.0,False,0.0,,0,False,5,"[[279.67, 135.8], [291.2089348696583, 137.07456249600276], [294.17311995527535, 139.96057765265286], [295.9447287851902, 174.58621244009177], [295.08013066479964, 216.975090964883], [234.39, 215.8]]",1.0,
