success,termination_reason,steps,total_time_s,path_length_m,straight_line_distance_m,extra_distance_ratio,normalized_time_ratio,final_goal_distance_m,min_person_distance_m,collision_steps,hazard_steps_lt_social_distance,hazard_time_ratio,hazard_ratio_given_social_presence,sidewalk_violation_steps,sidewalk_violation_ratio,mean_speed_mps,mean_abs_yaw_rate_radps,mean_abs_accel_mps2,mean_abs_jerk_mps3,algorithm,seed
False,collision,263,131.0,127.55,295.875,0.4311,0.4428,168.384,0.322,1,7,0.0266,0.0266,0,0.0,0.971,0.009,0.01,0.024,dijkstra,55
False,collision,61,30.0,27.825,295.875,0.094,0.1014,268.07,0.415,1,4,0.0656,0.0656,0,0.0,0.916,0.016,0.058,0.173,dijkstra,56
False,collision,283,141.0,137.525,295.875,0.4648,0.4766,158.436,0.409,1,45,0.159,0.159,0,0.0,0.973,0.01,0.005,0.008,dijkstra,57
False,collision,132,65.5,64.2,295.875,0.217,0.2214,231.678,0.407,1,17,0.1288,0.1288,0,0.0,0.975,0.003,0.025,0.038,dijkstra,58
False,collision,89,44.0,43.25,295.875,0.1462,0.1487,252.69,0.313,1,12,0.1348,0.1348,0,0.0,0.975,0.038,0.028,0.057,dijkstra,59
False,collision,349,174.0,172.275,295.875,0.5823,0.5881,123.685,0.279,1,9,0.0258,0.0258,0,0.0,0.988,0.008,0.004,0.006,dijkstra,60
False,collision,185,92.0,88.875,295.875,0.3004,0.3109,207.081,0.41,1,4,0.0216,0.0216,0,0.0,0.962,0.052,0.008,0.012,dijkstra,61
False,collision,105,52.0,49.575,295.875,0.1676,0.1757,246.349,0.315,1,10,0.0952,0.0952,0,0.0,0.947,0.052,0.014,0.021,dijkstra,62
False,collision,430,214.5,210.3,295.875,0.7108,0.725,85.664,0.238,1,24,0.0558,0.0581,0,0.0,0.979,0.009,0.015,0.033,dijkstra,63
False,collision,428,213.5,210.275,295.875,0.7107,0.7216,85.705,0.321,1,11,0.0257,0.0274,0,0.0,0.983,0.01,0.008,0.024,dijkstra,64
False,collision,157,78.0,71.6,295.875,0.242,0.2636,224.295,0.412,1,16,0.1019,0.1019,0,0.0,0.914,0.009,0.034,0.058,dijkstra,65
False,collision,164,81.5,79.45,295.875,0.2685,0.2755,216.441,0.41,1,5,0.0305,0.0305,0,0.0,0.97,0.005,0.015,0.038,dijkstra,66
False,collision,329,164.0,160.975,295.875,0.5441,0.5543,135.223,0.38,1,13,0.0395,0.0415,0,0.0,0.979,0.036,0.019,0.028,dijkstra,67
False,collision,314,156.5,153.275,295.875,0.518,0.5289,142.644,0.371,1,22,0.0701,0.0719,0,0.0,0.977,0.004,0.011,0.033,dijkstra,68
False,collision,133,66.0,64.35,295.875,0.2175,0.2231,231.549,0.405,1,5,0.0376,0.0376,0,0.0,0.97,0.01,0.025,0.038,dijkstra,69
False,collision,277,138.0,129.625,295.875,0.4381,0.4664,166.338,0.34,1,24,0.0866,0.087,0,0.0,0.937,0.012,0.016,0.023,dijkstra,70
False,collision,251,125.0,123.1,295.875,0.4161,0.4225,172.781,0.345,1,17,0.0677,0.0677,0,0.0,0.982,0.001,0.018,0.039,dijkstra,71
False,collision,329,164.0,159.475,295.875,0.539,0.5543,136.696,0.417,1,12,0.0365,0.0365,0,0.0,0.97,0.037,0.013,0.019,dijkstra,72
False,collision,471,235.0,228.25,295.875,0.7714,0.7943,67.87,0.304,1,38,0.0807,0.0815,0,0.0,0.97,0.022,0.011,0.019,dijkstra,73
