success,termination_reason,steps,total_time_s,path_length_m,straight_line_distance_m,extra_distance_ratio,normalized_time_ratio,final_goal_distance_m,min_person_distance_m,collision_steps,hazard_steps_lt_social_distance,hazard_time_ratio,hazard_ratio_given_social_presence,sidewalk_violation_steps,sidewalk_violation_ratio,mean_speed_mps,mean_abs_yaw_rate_radps,mean_abs_accel_mps2,mean_abs_jerk_mps3,algorithm,seed
False,collision,30,14.5,16.95,295.85,0.0573,0.0588,278.903,0.37,1,5,0.1667,0.1667,0,0.0,1.14,0.022,0.062,0.043,rrt,83
False,collision,14,6.5,7.35,295.85,0.0248,0.0264,288.503,0.245,1,3,0.2143,0.2143,0,0.0,1.071,0.03,0.138,0.1,rrt,84
False,collision,257,128.0,153.15,295.85,0.5177,0.5192,142.81,0.333,1,36,0.1401,0.1401,0,0.0,1.193,0.03,0.007,0.005,rrt,85
False,collision,25,12.0,13.95,295.85,0.0472,0.0487,281.906,0.311,1,8,0.32,0.32,0,0.0,1.128,0.041,0.075,0.052,rrt,86
False,collision,63,31.0,36.75,295.85,0.1242,0.1257,259.139,0.39,1,25,0.3968,0.3968,0,0.0,1.171,0.056,0.029,0.02,rrt,87
False,collision,209,104.0,124.35,295.85,0.4203,0.4218,171.605,0.115,1,9,0.0431,0.0495,0,0.0,1.191,0.045,0.009,0.006,rrt,88
False,collision,17,8.0,9.15,295.85,0.0309,0.0324,286.704,0.299,1,3,0.1765,0.1765,0,0.0,1.094,0.037,0.113,0.08,rrt,89
False,collision,113,56.0,66.75,295.85,0.2256,0.2271,229.192,0.395,1,19,0.1681,0.1681,0,0.0,1.184,0.066,0.016,0.011,rrt,90
False,collision,18,8.5,9.75,295.85,0.033,0.0345,286.105,0.328,1,3,0.1667,0.1667,0,0.0,1.1,0.037,0.106,0.075,rrt,91
False,collision,101,50.0,59.55,295.85,0.2013,0.2028,236.37,0.38,1,32,0.3168,0.3168,0,0.0,1.182,0.058,0.018,0.012,rrt,92
False,collision,31,15.0,17.55,295.85,0.0593,0.0608,278.301,0.295,1,6,0.1935,0.1935,0,0.0,1.142,0.005,0.06,0.041,rrt,93
False,collision,32,15.5,18.15,295.85,0.0613,0.0629,277.711,0.348,1,10,0.3125,0.3125,0,0.0,1.144,0.032,0.058,0.04,rrt,94
False,collision,70,34.5,40.95,295.85,0.1384,0.1399,254.979,0.398,1,16,0.2286,0.2286,0,0.0,1.174,0.085,0.026,0.018,rrt,95
False,collision,19,9.0,10.35,295.85,0.035,0.0365,285.516,0.351,1,3,0.1579,0.1579,0,0.0,1.105,0.053,0.1,0.071,rrt,96
False,collision,189,94.0,112.35,295.85,0.3798,0.3813,183.664,0.246,1,46,0.2434,0.2434,0,0.0,1.19,0.074,0.01,0.006,rrt,97
False,collision,15,7.0,7.95,295.85,0.0269,0.0284,287.9,0.285,1,3,0.2,0.2,0,0.0,1.08,0.012,0.129,0.092,rrt,98
False,collision,21,10.0,11.55,295.85,0.039,0.0406,284.3,0.275,1,5,0.2381,0.2381,0,0.0,1.114,0.0,0.09,0.063,rrt,99
False,collision,196,97.5,116.55,295.85,0.3939,0.3955,179.453,0.297,1,23,0.1173,0.1173,0,0.0,1.191,0.061,0.009,0.006,rrt,100
