success,termination_reason,steps,total_time_s,path_length_m,straight_line_distance_m,extra_distance_ratio,normalized_time_ratio,final_goal_distance_m,min_person_distance_m,collision_steps,hazard_steps_lt_social_distance,hazard_time_ratio,hazard_ratio_given_social_presence,sidewalk_violation_steps,sidewalk_violation_ratio,mean_speed_mps,mean_abs_yaw_rate_radps,mean_abs_accel_mps2,mean_abs_jerk_mps3,seed,algorithm
False,collision,95,47.0,37.23,295.8,0.1259,0.1271,258.926,0.124,1,8,0.0842,0.0842,0,0.0,0.788,0.061,0.031,0.093,129,dwa
False,collision,595,297.0,229.92,295.8,0.7773,0.8032,68.231,0.233,1,39,0.0655,0.0707,0,0.0,0.774,0.067,0.041,0.125,130,dwa
False,collision,579,289.0,225.747,295.8,0.7632,0.7816,72.487,0.4,1,44,0.076,0.076,0,0.0,0.78,0.07,0.03,0.103,131,dwa
False,collision,615,307.0,240.604,295.8,0.8134,0.8303,58.594,0.046,1,36,0.0585,0.0587,0,0.0,0.783,0.077,0.03,0.094,132,dwa
False,collision,525,262.0,207.22,295.8,0.7005,0.7086,89.204,0.145,1,23,0.0438,0.0454,0,0.0,0.79,0.048,0.019,0.062,133,dwa
False,collision,609,304.0,238.046,295.8,0.8048,0.8222,62.596,0.021,1,28,0.046,0.0467,0,0.0,0.782,0.079,0.033,0.102,134,dwa
False,collision,549,274.0,216.71,295.8,0.7326,0.741,79.848,0.294,1,18,0.0328,0.0329,0,0.0,0.79,0.047,0.015,0.05,135,dwa
False,collision,523,261.0,205.51,295.8,0.6948,0.7059,91.744,0.277,1,24,0.0459,0.0459,0,0.0,0.787,0.051,0.027,0.09,136,dwa
False,collision,534,266.5,208.75,295.8,0.7057,0.7208,88.315,0.319,1,16,0.03,0.03,0,0.0,0.783,0.054,0.024,0.078,137,dwa
False,collision,209,104.0,82.88,295.8,0.2802,0.2813,212.983,0.148,1,4,0.0191,0.0191,0,0.0,0.795,0.037,0.009,0.02,138,dwa
False,collision,533,266.0,208.439,295.8,0.7047,0.7194,88.8,0.165,1,8,0.015,0.0155,0,0.0,0.783,0.055,0.014,0.037,139,dwa
False,collision,198,98.5,77.9,295.8,0.2634,0.2664,217.96,0.175,1,3,0.0152,0.0152,0,0.0,0.789,0.036,0.036,0.129,140,dwa
False,collision,537,268.0,205.49,295.8,0.6947,0.7248,90.824,0.152,1,9,0.0168,0.0168,0,0.0,0.766,0.043,0.056,0.185,141,dwa
False,collision,541,270.0,214.46,295.8,0.725,0.7302,82.469,0.051,1,21,0.0388,0.0429,0,0.0,0.794,0.051,0.01,0.028,142,dwa
False,collision,118,58.5,45.628,295.8,0.1543,0.1582,251.094,0.145,1,6,0.0508,0.0508,0,0.0,0.777,0.096,0.048,0.107,143,dwa
False,collision,534,266.5,209.51,295.8,0.7083,0.7208,87.268,0.205,1,13,0.0243,0.025,0,0.0,0.785,0.049,0.023,0.07,144,dwa
False,collision,43,21.0,15.74,295.8,0.0532,0.0568,280.17,0.248,1,2,0.0465,0.0465,0,0.0,0.741,0.119,0.192,0.708,145,dwa
